"fipstate","year","naics","emp","qp1","ap","est"
"33",2001,"483///",0,0,0,6
"33",2001,"484///",3652,30681,123630,445
"33",2001,"485///",2948,10926,44901,119
"33",2001,"486///",0,0,0,6
"33",2001,"487///",0,0,0,25
"33",2001,"488///",0,0,0,85
"33",2001,"492///",0,0,0,57
"33",2001,"493///",0,0,0,25
"33",2001,"511///",8552,153123,499913,271
"33",2001,"512///",687,3174,16090,80
"33",2001,"513///",4905,61564,235660,296
"33",2001,"514///",1189,21439,71822,131
"33",2001,"521///",0,0,0,1
"33",2001,"522///",8042,70299,299737,634
"33",2001,"523///",0,0,0,307
"33",2001,"524///",13054,169539,632450,739
"33",2001,"525///",0,0,0,4
"33",2001,"531///",0,0,0,1083
"33",2001,"532///",0,0,0,358
"33",2001,"533///",0,0,0,5
"33",2001,"541///",26701,312339,1338803,3779
"33",2001,"551///",7685,250200,911752,205
"33",2001,"561///",39962,256605,1023178,1824
"33",2001,"562///",1358,12631,55982,124
"33",2001,"611///",23227,132317,543485,499
"33",2001,"621///",22998,218647,975094,1926
"33",2001,"622///",23116,197508,781991,41
"33",2001,"623///",11449,61869,254872,276
"33",2001,"624///",12753,52350,224333,933
"33",2001,"711///",1157,5566,31623,145
"33",2001,"712///",356,1602,7901,57
"33",2001,"713///",7616,24269,116353,461
"33",2001,"721///",9335,37196,158168,586
"33",2001,"722///",38591,110294,497923,2476
"33",2001,"811///",6165,47548,198758,1216
"33",2001,"812///",6738,29167,123579,1020
"33",2001,"813///",9170,38944,163179,1283
"34",2001,"113///",0,0,0,18
"34",2001,"114///",0,0,0,83
"34",2001,"115///",553,2918,13165,146
"34",2001,"211///",0,0,0,13
"34",2001,"212///",2362,30903,142195,90
"34",2001,"213///",0,0,0,24
"34",2001,"221///",20556,403935,1261043,315
"34",2001,"233///",40376,391162,1792874,6342
"34",2001,"234///",20199,198839,1019899,1008
"34",2001,"235///",107403,1073004,4906095,15530
"34",2001,"311///",28056,240767,1023584,969
"34",2001,"312///",3861,43655,172962,47
"34",2001,"313///",5345,46154,181202,274
"34",2001,"314///",4687,30100,125415,248
"34",2001,"315///",12103,78621,326516,519
"34",2001,"316///",1429,17105,55035,40
"34",2001,"321///",3202,25360,111269,165
"34",2001,"322///",16419,165514,658881,246
"34",2001,"323///",30471,316060,1237213,1456
"34",2001,"324///",3410,59489,228038,67
"34",2001,"325///",66604,1151295,4575509,750
"34",2001,"326///",30032,257461,1039428,557
"34",2001,"327///",13793,131881,556670,348
"34",2001,"331///",9526,103714,411667,158
"34",2001,"332///",37179,354162,1419867,1645
"34",2001,"333///",23987,267598,1011877,821
"34",2001,"334///",35772,479757,1889292,616
"34",2001,"335///",9339,94529,373702,268
"34",2001,"336///",10435,119446,478512,190
"34",2001,"337///",8853,69392,290898,518
"34",2001,"339///",25144,281329,1115181,970
"34",2001,"421///",147429,1966124,8020872,10066
"34",2001,"422///",133575,1751395,7142425,6725
"34",2001,"441///",47724,446226,2036368,2887
"34",2001,"442///",19667,125384,505730,2135
"34",2001,"443///",12440,89435,360014,1511
"34",2001,"444///",33317,247228,1097813,2395
"34",2001,"445///",104110,493933,2095018,6952
"34",2001,"446///",32858,161090,689964,2884
"34",2001,"447///",15379,64719,270809,2859
"34",2001,"448///",52618,201716,862573,5639
"34",2001,"451///",18809,72806,312440,1901
"34",2001,"452///",54475,229069,959097,1004
"34",2001,"453///",21680,90634,400155,3525
"34",2001,"454///",20931,244952,871265,1379
"34",2001,"481///",18555,237658,869644,107
"34",2001,"483///",2451,33784,140893,84
"34",2001,"484///",45333,413753,1732795,3212
"34",2001,"485///",36324,229111,936853,1100
"34",2001,"486///",305,5500,22230,27
"34",2001,"487///",477,2463,12448,101
"34",2001,"488///",21623,241315,987612,1295
"34",2001,"492///",24150,179478,720512,470
"34",2001,"493///",12523,100452,389967,399
"34",2001,"511///",44988,792776,2816971,1101
"34",2001,"512///",6427,39320,175027,518
"34",2001,"513///",64451,1288619,4426827,1641
"34",2001,"514///",14271,214209,749569,777
"34",2001,"521///",0,0,0,2
"34",2001,"522///",86933,988309,3902034,5129
"34",2001,"523///",53298,2254131,6222039,3773
"34",2001,"524///",79459,1423563,4948644,3914
"34",2001,"525///",0,0,0,59
"34",2001,"531///",38664,333143,1359138,6970
"34",2001,"532///",18098,156215,640182,1498
"34",2001,"533///",1629,29574,102052,69
"34",2001,"541///",282874,4007344,16720205,30489
"34",2001,"551///",159457,4726154,15915383,1477
"34",2001,"561///",299942,1801900,7571740,12954
"34",2001,"562///",12975,123765,517283,581
"34",2001,"611///",80113,554048,2285332,2667
"34",2001,"621///",157139,1485909,6808075,17669
"34",2001,"622///",148988,1452413,5991125,137
"34",2001,"623///",67906,399920,1665331,1277
"34",2001,"624///",59321,245452,1041134,3422
"34",2001,"711///",6017,124471,415783,884
"34",2001,"712///",2152,9672,45407,113
"34",2001,"713///",30610,112296,595295,2080
"34",2001,"721///",67452,444472,1849443,1398
"34",2001,"722///",186174,577505,2539247,15327
"34",2001,"811///",38539,308098,1294277,7019
"34",2001,"812///",46876,214533,922037,8605
"34",2001,"813///",67978,359992,1468958,6954
"35",2001,"113///",0,0,0,17
"35",2001,"115///",0,0,0,72
"35",2001,"211///",2651,46183,175002,223
"35",2001,"212///",4380,55017,219069,62
"35",2001,"213///",7088,64185,271689,302
"35",2001,"221///",5587,76819,282011,210
"35",2001,"233///",13902,101835,437396,1800
"35",2001,"234///",8263,55900,259497,229
"35",2001,"235///",23567,152263,666216,2746
"35",2001,"311///",4574,25147,118669,157
"35",2001,"312///",0,0,0,26
"35",2001,"313///",52,183,805,13
"35",2001,"314///",0,0,0,18
"35",2001,"315///",0,0,0,25
"35",2001,"316///",87,393,1608,18
"35",2001,"321///",1340,9403,37325,75
"35",2001,"322///",766,5497,22629,12
"35",2001,"323///",1436,8568,34939,176
"35",2001,"324///",772,11692,50453,16
"35",2001,"325///",1159,9749,35786,40
"35",2001,"326///",756,5883,22671,36
"35",2001,"327///",2996,24113,95105,134
"35",2001,"331///",804,8551,25783,25
"35",2001,"332///",2830,19755,82789,216
"35",2001,"333///",1557,12595,51452,61
"35",2001,"334///",9381,110195,469583,80
"35",2001,"335///",1954,15158,64573,30
"35",2001,"336///",0,0,0,32
"35",2001,"337///",939,4719,20541,131
"35",2001,"339///",3387,19070,78816,264
"35",2001,"421///",12787,116406,463125,1368
"35",2001,"422///",8736,70857,287074,720
"35",2001,"441///",12246,90774,400630,886
"35",2001,"442///",3457,18441,78248,429
"35",2001,"443///",2075,10569,42852,296
"35",2001,"444///",7147,43882,183035,605
"35",2001,"445///",13506,56851,236253,678
"35",2001,"446///",5410,30335,120009,419
"35",2001,"447///",7566,25719,104246,888
"35",2001,"448///",6727,23379,93370,978
"35",2001,"451///",3880,12405,50118,435
"35",2001,"452///",17355,71162,289857,251
"35",2001,"453///",6411,27689,116435,1104
"35",2001,"454///",3071,19201,73515,287
"35",2001,"481///",1613,10551,42802,60
"35",2001,"483///",0,0,0,1
"35",2001,"484///",6487,50375,207902,628
"35",2001,"485///",2864,9457,39455,147
"35",2001,"486///",640,16393,48058,65
"35",2001,"487///",0,0,0,7
"35",2001,"488///",746,3948,17474,136
"35",2001,"492///",749,4712,19551,62
"35",2001,"493///",0,0,0,29
"35",2001,"511///",3360,26251,106413,189
"35",2001,"512///",986,3086,12981,114
"35",2001,"513///",9750,93963,373295,454
"35",2001,"514///",1209,9528,37038,111
"35",2001,"522///",14313,101625,410722,1271
"35",2001,"523///",0,0,0,326
"35",2001,"524///",8175,68450,269244,923
"35",2001,"525///",0,0,0,11
"35",2001,"531///",5590,31851,137454,1550
"35",2001,"532///",0,0,0,459
"35",2001,"533///",0,0,0,10
"35",2001,"541///",30545,296088,1259843,4217
"35",2001,"551///",8281,117351,470247,239
"35",2001,"561///",34171,178874,731831,1732
"35",2001,"562///",1291,13479,44215,105
"35",2001,"611///",9135,46664,196156,485
"35",2001,"621///",27245,210592,971102,2629
"35",2001,"622///",28017,247948,1014251,67
"35",2001,"623///",13158,59557,240942,402
"35",2001,"624///",12685,47574,193559,837
"35",2001,"711///",1231,6607,33854,205
"35",2001,"712///",491,2260,10229,51
"35",2001,"713///",12131,54129,218376,338
"35",2001,"721///",13146,44095,189983,754
"35",2001,"722///",56706,133847,577734,2887
"35",2001,"811///",8008,45516,190269,1480
"35",2001,"812///",5606,20960,89014,875
"35",2001,"813///",13254,51736,213791,1825
"36",2001,"113///",0,0,0,314
"36",2001,"114///",0,0,0,73
"36",2001,"115///",4458,33323,124056,318
"36",2001,"211///",373,5660,55148,49
"36",2001,"212///",3137,27447,147286,291
"36",2001,"213///",295,3122,12787,43
"36",2001,"221///",48575,816114,3201703,442
"36",2001,"233///",80065,886425,3822887,12117
"36",2001,"234///",27130,300087,1688474,1768
"36",2001,"235///",210087,2082282,9356635,26949
"36",2001,"311///",50680,376997,1570003,2088
"36",2001,"312///",7030,68468,279400,184
"36",2001,"313///",9741,104665,402356,456
"36",2001,"314///",9076,61683,255963,429
"36",2001,"315///",50865,328583,1335366,2858
"36",2001,"316///",3109,20869,84098,204
"36",2001,"321///",10292,67696,283324,627
"36",2001,"322///",22076,218414,857489,353
"36",2001,"323///",46537,455460,1786729,2599
"36",2001,"324///",1694,15985,95530,149
"36",2001,"325///",60840,805565,3139288,617
"36",2001,"326///",33977,271243,1090569,670
"36",2001,"327///",20205,206698,817858,727
"36",2001,"331///",17502,189695,731456,248
"36",2001,"332///",67283,605809,2421551,2685
"36",2001,"333///",58392,638964,2506382,1191
"36",2001,"334///",79854,1084944,3936882,912
"36",2001,"335///",22023,216112,824787,402
"36",2001,"336///",44027,601555,2343858,407
"36",2001,"337///",22295,169891,679210,1163
"36",2001,"339///",51927,446272,1798947,2530
"36",2001,"421///",217300,2749848,10877714,19667
"36",2001,"422///",209683,2563819,10368360,16352
"36",2001,"441///",75913,635179,2870027,5670
"36",2001,"442///",32426,205934,841477,3957
"36",2001,"443///",23921,168843,690252,3017
"36",2001,"444///",62603,427235,1891974,5136
"36",2001,"445///",192098,776482,3270451,15268
"36",2001,"446///",71313,371533,1619494,6595
"36",2001,"447///",33161,123821,522966,5641
"36",2001,"448///",116717,535521,2202366,12306
"36",2001,"451///",39874,162873,682964,4294
"36",2001,"452///",110535,467106,1978792,2303
"36",2001,"453///",46180,233432,999378,8502
"36",2001,"454///",36752,369373,1366437,3221
"36",2001,"481///",39332,499681,1985914,373
"36",2001,"483///",3745,46964,212024,144
"36",2001,"484///",46697,363826,1530189,4235
"36",2001,"485///",58572,321798,1307714,2490
"36",2001,"486///",0,0,0,60
"36",2001,"487///",0,0,0,118
"36",2001,"488///",30499,277355,1137622,2161
"36",2001,"492///",39142,292474,1156940,1021
"36",2001,"493///",5171,37789,151921,336
"36",2001,"511///",105548,2025728,7353976,2480
"36",2001,"512///",30332,525056,1990071,2754
"36",2001,"513///",138719,2788313,9733480,3513
"36",2001,"514///",48568,723499,2471949,2288
"36",2001,"521///",0,0,0,4
"36",2001,"522///",206713,6182116,17773288,9021
"36",2001,"523///",231519,24737247,51438111,9650
"36",2001,"524///",167680,3267961,10517224,9241
"36",2001,"525///",0,0,0,161
"36",2001,"531///",128688,1278797,5085165,25154
"36",2001,"532///",27399,194018,810608,3001
"36",2001,"533///",2294,43588,185276,131
"36",2001,"541///",554444,8507225,34403364,53393
"36",2001,"551///",177988,6510664,19159239,2877
"36",2001,"561///",473854,3510519,13831268,22147
"36",2001,"562///",19825,157033,693571,1041
"36",2001,"611///",303908,2140637,8854514,5355
"36",2001,"621///",388260,3116362,13890559,34501
"36",2001,"622///",415834,4348532,17493706,327
"36",2001,"623///",211936,1345942,5611085,4033
"36",2001,"624///",188065,917412,3785407,8814
"36",2001,"711///",46076,606922,2743571,4534
"36",2001,"712///",14554,111295,479057,507
"36",2001,"713///",64537,249331,1219985,4348
"36",2001,"721///",81378,520348,2112515,2574
"36",2001,"722///",430577,1434488,6130871,35952
"36",2001,"811///",61217,407697,1701623,13516
"36",2001,"812///",93663,435874,1888801,17906
"36",2001,"813///",191952,1274685,5242558,19137
"37",2001,"113///",4044,23227,97899,705
"37",2001,"114///",130,528,2888,41
"37",2001,"115///",1917,9868,42693,290
"37",2001,"211///",0,0,0,8
"37",2001,"212///",3308,32173,130086,170
"37",2001,"213///",0,0,0,24
"37",2001,"221///",18869,354558,1135497,416
"37",2001,"233///",59177,483999,2005843,8193
"37",2001,"234///",32770,249072,1103836,1595
"37",2001,"235///",133793,908829,3810276,15487
"37",2001,"311///",51252,322847,1325218,543
"37",2001,"312///",13101,168759,671780,76
"37",2001,"313///",83641,566231,2113477,635
"37",2001,"314///",19484,112362,447209,313
"37",2001,"315///",45719,241745,939993,606
"37",2001,"316///",1652,11052,35883,42
"37",2001,"321///",30186,199478,814303,822
"37",2001,"322///",21087,220176,864759,188
"37",2001,"323///",19455,157532,620145,1034
"37",2001,"324///",876,7769,37409,42
"37",2001,"325///",40072,465477,1841808,432
"37",2001,"326///",44557,361831,1438985,497
"37",2001,"327///",24013,202870,797595,602
"37",2001,"331///",7176,71835,284056,111
"37",2001,"332///",44289,368576,1425297,1462
"37",2001,"333///",38640,367583,1399098,728
"37",2001,"334///",50666,557916,1995950,326
"37",2001,"335///",29257,259237,980308,193
"37",2001,"336///",32712,298101,1176743,311
"37",2001,"337///",75581,461124,1834881,1117
"37",2001,"339///",17270,130975,537870,764
"37",2001,"421///",103550,1157654,4470578,8100
"37",2001,"422///",68756,713540,2764911,4087
"37",2001,"441///",57125,456245,1954886,4589
"37",2001,"442///",19869,110479,453344,2501
"37",2001,"443///",10727,59937,232909,1321
"37",2001,"444///",42368,272777,1161783,3150
"37",2001,"445///",82212,289922,1187360,4092
"37",2001,"446///",26374,132558,570596,2366
"37",2001,"447///",30102,109614,454069,4478
"37",2001,"448///",39848,130041,527990,4577
"37",2001,"451///",16217,56336,232803,1855
"37",2001,"452///",77573,282353,1185145,1659
"37",2001,"453///",24525,103520,432563,4032
"37",2001,"454///",14520,95467,374259,1269
"37",2001,"481///",17199,210164,855608,112
"37",2001,"483///",0,0,0,30
"37",2001,"484///",48965,373659,1546144,3492
"37",2001,"485///",3421,13959,59851,282
"37",2001,"486///",310,4243,15689,23
"37",2001,"487///",0,0,0,72
"37",2001,"488///",11236,92308,349366,730
"37",2001,"492///",14562,101340,402373,307
"37",2001,"493///",4044,30147,118139,263
"37",2001,"511///",20727,248087,890555,731
"37",2001,"512///",4607,14864,67328,386
"37",2001,"513///",44493,510525,1963041,1585
"37",2001,"514///",9754,159169,549761,427
"37",2001,"521///",0,0,0,1
"37",2001,"522///",124666,1663368,5143915,5496
"37",2001,"523///",10649,260509,838330,1532
"37",2001,"524///",50388,600820,2288397,4467
"37",2001,"525///",0,0,0,87
"37",2001,"531///",31030,241729,1009280,6132
"37",2001,"532///",17066,100651,421568,1885
"37",2001,"533///",727,8415,35192,43
"37",2001,"541///",158447,1718986,7072529,18150
"37",2001,"551///",80908,1398099,5162877,1186
"37",2001,"561///",226651,1138682,4623852,10108
"37",2001,"562///",7069,56489,234980,463
"37",2001,"611///",67646,439889,1789695,1712
"37",2001,"621///",128682,1178440,5536011,10460
"37",2001,"622///",145654,1289695,5081256,169
"37",2001,"623///",85528,378929,1567485,2168
"37",2001,"624///",51008,186648,784289,4059
"37",2001,"711///",8429,106321,472509,678
"37",2001,"712///",2288,10862,49050,159
"37",2001,"713///",33148,127386,551172,2064
"37",2001,"721///",37355,131952,577463,1960
"37",2001,"722///",244296,605315,2578311,13274
"37",2001,"811///",36392,218079,894701,6794
"37",2001,"812///",31969,139404,581073,4617
"37",2001,"813///",79557,313606,1306384,9939
"38",2001,"113///",0,0,0,2
"38",2001,"114///",0,0,0,3
"38",2001,"115///",0,0,0,142
"38",2001,"211///",996,16387,59241,34
"38",2001,"212///",1669,19293,94671,28
"38",2001,"213///",1973,16316,69320,119
"38",2001,"221///",3130,47924,180728,120
"38",2001,"233///",3821,26586,124082,572
"38",2001,"234///",2272,15559,143948,176
"38",2001,"235///",7721,50668,244139,1295
"38",2001,"311///",5432,39222,157170,112
"38",2001,"312///",0,0,0,8
"38",2001,"313///",0,0,0,2
"38",2001,"314///",229,1353,5352,14
"38",2001,"315///",0,0,0,15
"38",2001,"316///",0,0,0,2
"38",2001,"321///",1589,8584,42634,24
"38",2001,"322///",0,0,0,3
"38",2001,"323///",840,5521,22446,72
"38",2001,"324///",0,0,0,3
"38",2001,"325///",0,0,0,11
"38",2001,"326///",944,5903,23408,31
"38",2001,"327///",721,4672,25084,53
"38",2001,"331///",0,0,0,5
"38",2001,"332///",1590,10878,48678,86
"38",2001,"333///",5177,52564,194615,76
"38",2001,"334///",1979,15833,63587,13
"38",2001,"335///",0,0,0,8
"38",2001,"336///",3146,24684,94896,38
"38",2001,"337///",1070,6754,26975,54
"38",2001,"339///",675,4798,18760,51
"38",2001,"421///",8374,65618,274671,743
"38",2001,"422///",8988,63780,259193,775
"38",2001,"441///",6474,42791,198414,479
"38",2001,"442///",1209,6186,27676,157
"38",2001,"443///",1213,5929,24696,160
"38",2001,"444///",4464,26668,107782,458
"38",2001,"445///",7102,21091,88349,414
"38",2001,"446///",2308,11206,45436,272
"38",2001,"447///",4214,13109,56587,430
"38",2001,"448///",2321,7182,27805,318
"38",2001,"451///",1617,5159,21114,162
"38",2001,"452///",6998,24458,98082,90
"38",2001,"453///",1997,5929,25915,345
"38",2001,"454///",1498,7929,32357,175
"38",2001,"481///",0,0,0,21
"38",2001,"483///",0,0,0,1
"38",2001,"484///",5423,37529,160234,708
"38",2001,"485///",0,0,0,53
"38",2001,"486///",249,4444,13826,22
"38",2001,"488///",691,4266,17822,78
"38",2001,"492///",0,0,0,38
"38",2001,"493///",0,0,0,25
"38",2001,"511///",2985,24135,98729,104
"38",2001,"512///",0,0,0,34
"38",2001,"513///",0,0,0,219
"38",2001,"514///",0,0,0,44
"38",2001,"522///",7326,58759,223485,549
"38",2001,"523///",0,0,0,175
"38",2001,"524///",0,0,0,733
"38",2001,"525///",0,0,0,7
"38",2001,"531///",0,0,0,481
"38",2001,"532///",0,0,0,158
"38",2001,"533///",0,0,0,7
"38",2001,"541///",9200,61675,279339,1271
"38",2001,"551///",2381,23699,87373,99
"38",2001,"561///",10478,51534,208058,712
"38",2001,"562///",434,2421,8994,75
"38",2001,"611///",4720,17200,69717,149
"38",2001,"621///",9064,82141,357305,813
"38",2001,"622///",0,0,0,53
"38",2001,"623///",12075,45959,198617,227
"38",2001,"624///",0,0,0,432
"38",2001,"711///",0,0,0,52
"38",2001,"712///",0,0,0,30
"38",2001,"713///",0,0,0,288
"38",2001,"721///",5332,15745,64047,280
"38",2001,"722///",21029,41162,177002,1443
"38",2001,"811///",3087,16281,68369,698
"38",2001,"812///",3154,12310,53228,544
"38",2001,"813///",7550,21366,86614,1187
"39",2001,"113///",0,0,0,140
"39",2001,"114///",0,0,0,18
"39",2001,"115///",1111,5666,24317,229
"39",2001,"211///",1661,16801,69611,228
"39",2001,"212///",8352,95714,412735,334
"39",2001,"213///",1908,15482,66124,235
"39",2001,"221///",28243,454668,1612767,651
"39",2001,"233///",58135,491467,2140210,7914
"39",2001,"234///",28144,270255,1369960,1401
"39",2001,"235///",142523,1134688,5184976,17063
"39",2001,"311///",51263,419024,1728634,953
"39",2001,"312///",5313,56910,232071,81
"39",2001,"313///",2979,21929,90460,92
"39",2001,"314///",5322,30098,133220,234
